,quantity,dates,stock_id,symbol_id
1704,8000,2023-08-17,65,333
1705,1938,2023-08-17,65,229
1706,12000,2023-08-17,65,294
1707,23230,2023-08-17,65,228
1708,14606,2023-08-17,65,214
1709,9698,2023-08-17,65,227
1710,1989,2023-08-17,65,264
1711,5000,2023-08-17,65,222
1712,64503,2023-08-17,65,338
1713,3975,2023-08-17,65,211
1714,12000,2023-08-17,65,225
1715,648,2023-08-17,65,230
1716,1615,2023-08-17,65,219
1717,207,2023-08-17,65,212
1718,12900,2023-08-17,128,304
1719,41874,2023-08-17,128,224
1720,58726,2023-08-17,128,229
1721,6000,2023-08-17,55,304
1722,2250,2023-08-17,55,224
1723,5223,2023-08-17,55,229
1724,14470,2023-08-17,265,304
1725,28760,2023-08-17,265,224
1726,28980,2023-08-17,265,229
1727,8606,2023-08-17,265,312
1728,18688,2023-08-17,265,213
1729,44293,2023-08-17,265,215
1730,28452,2023-08-17,265,296
1731,50300,2023-08-17,265,337
1732,24367,2023-08-17,265,347
1733,21630,2023-08-17,265,346
1734,40190,2023-08-17,265,211
1735,29307,2023-08-17,265,225
1736,2388,2023-08-17,75,304
1737,38905,2023-08-17,75,221
1738,2257,2023-08-17,75,338
1739,5026,2023-08-17,75,230
1740,3105,2023-08-17,73,304
1741,2602,2023-08-17,59,224
1742,3925,2023-08-17,59,229
1743,4946,2023-08-17,84,224
1744,3530,2023-08-17,84,229
1745,20000,2023-08-17,84,214
1746,20000,2023-08-17,84,264
1747,10249,2023-08-17,84,222
1748,8400,2023-08-17,183,224
1749,195,2023-08-17,110,224
1750,391,2023-08-17,110,220
1751,195,2023-08-17,110,229
1752,195,2023-08-17,110,226
1753,195,2023-08-17,110,223
1754,174,2023-08-17,110,233
1755,217,2023-08-17,110,221
1756,195,2023-08-17,110,227
1757,195,2023-08-17,110,222
1758,391,2023-08-17,110,338
1759,235,2023-08-17,110,232
1760,211,2023-08-17,110,225
1761,268,2023-08-17,110,230
1762,178,2023-08-17,110,219
1763,6121,2023-08-17,176,224
1764,3780,2023-08-17,176,229
1765,78323,2023-08-17,176,338
1766,2645,2023-08-17,176,347
1767,2191,2023-08-17,261,224
1768,6027,2023-08-17,261,228
1769,5626,2023-08-17,261,227
1770,6499,2023-08-17,261,222
1771,5500,2023-08-17,261,346
1772,34097,2023-08-17,261,232
1773,20150,2023-08-17,261,211
1774,15000,2023-08-17,261,225
1775,45776,2023-08-17,261,230
1776,300000,2023-08-17,294,224
1777,300000,2023-08-17,294,229
1778,500000,2023-08-17,294,216
1779,1500000,2023-08-17,294,226
1780,1500000,2023-08-17,294,223
1781,500000,2023-08-17,294,213
1782,200000,2023-08-17,294,336
1783,2000000,2023-08-17,294,227
1784,1500000,2023-08-17,294,264
1785,1500000,2023-08-17,294,222
1786,750000,2023-08-17,294,338
1787,300000,2023-08-17,294,337
1788,200000,2023-08-17,294,217
1789,150000,2023-08-17,294,212
1790,700000,2023-08-17,301,224
1791,1000000,2023-08-17,301,220
1792,700000,2023-08-17,301,229
1793,1000000,2023-08-17,301,216
1794,400000,2023-08-17,301,294
1795,500000,2023-08-17,301,228
1796,2000000,2023-08-17,301,226
1797,2000000,2023-08-17,301,223
1798,500000,2023-08-17,301,213
1799,500000,2023-08-17,301,336
1800,1000000,2023-08-17,301,214
1801,2000000,2023-08-17,301,264
1802,1000000,2023-08-17,301,338
1803,1500000,2023-08-17,301,337
1804,250000,2023-08-17,301,217
1805,500000,2023-08-17,301,211
1806,500000,2023-08-17,301,225
1807,250000,2023-08-17,347,224
1808,250000,2023-08-17,347,229
1809,1100000,2023-08-17,347,296
1810,200000,2023-08-17,346,224
1811,200000,2023-08-17,346,229
1812,500000,2023-08-17,346,216
1813,500000,2023-08-17,346,215
1814,250000,2023-08-17,346,336
1815,250000,2023-08-17,346,233
1816,250000,2023-08-17,346,264
1817,250000,2023-08-17,346,222
1818,750000,2023-08-17,346,338
1819,1000000,2023-08-17,346,337
1820,500000,2023-08-17,346,217
1821,12,2023-08-17,238,220
1822,1861,2023-08-17,238,215
1823,145,2023-08-17,238,214
1824,96,2023-08-17,238,227
1825,106,2023-08-17,238,222
1826,1272,2023-08-17,238,217
1827,26759,2023-08-17,133,220
1828,5000,2023-08-17,133,216
1829,22493,2023-08-17,179,220
1830,31830,2023-08-17,179,216
1831,4303,2023-08-17,179,338
1832,7694,2023-08-17,179,212
1833,3707,2023-08-17,283,220
1834,5388,2023-08-17,283,216
1835,5,2023-08-17,283,294
1836,9095,2023-08-17,283,213
1837,7,2023-08-17,283,214
1838,2941,2023-08-17,283,230
1839,2,2023-08-17,283,212
1840,1410,2023-08-17,286,220
1841,1639,2023-08-17,286,333
1842,2049,2023-08-17,286,216
1843,2550,2023-08-17,286,296
1844,4194,2023-08-17,286,221
1845,800,2023-08-17,286,230
1846,1034,2023-08-17,290,220
1847,1203,2023-08-17,290,333
1848,503,2023-08-17,290,216
1849,1309,2023-08-17,290,294
1850,1500,2023-08-17,290,232
1851,1500,2023-08-17,290,211
1852,1822,2023-08-17,290,230
1853,1326,2023-08-17,282,220
1854,1542,2023-08-17,282,333
1855,1927,2023-08-17,282,216
1856,1678,2023-08-17,282,294
1857,6366,2023-08-17,295,220
1858,7402,2023-08-17,295,333
1859,9252,2023-08-17,295,216
1860,23020,2023-08-17,295,213
1861,5027,2023-08-17,193,220
1862,78470,2023-08-17,193,338
1863,2500,2023-08-17,193,346
1864,1597400,2023-08-17,217,220
1865,40000,2023-08-17,217,228
1866,50000,2023-08-17,217,223
1867,164041,2023-08-17,217,296
1868,1000000,2023-08-17,217,227
1869,700000,2023-08-17,217,222
1870,231005,2023-08-17,210,220
1871,249200,2023-08-17,210,216
1872,19850,2023-08-17,210,226
1873,200000,2023-08-17,210,223
1874,966869,2023-08-17,210,217
1875,10,2023-08-17,310,333
1876,6495,2023-08-17,241,333
1877,5978,2023-08-17,241,313
1878,2763,2023-08-17,241,213
1879,2242,2023-08-17,241,337
1880,2000,2023-08-17,241,217
1881,1032,2023-08-17,241,347
1882,5,2023-08-17,241,230
1883,10000,2023-08-17,63,333
1884,6986,2023-08-17,63,216
1885,14403,2023-08-17,63,228
1886,15382,2023-08-17,63,227
1887,18384,2023-08-17,63,222
1888,9473,2023-08-17,63,338
1889,8220,2023-08-17,63,217
1890,7475,2023-08-17,63,346
1891,344,2023-08-17,63,211
1892,2546,2023-08-17,63,225
1893,3000,2023-08-17,63,230
1894,1340,2023-08-17,63,219
1895,12822,2023-08-17,63,212
1896,21500,2023-08-17,158,333
1897,697,2023-08-17,334,333
1898,871,2023-08-17,334,216
1899,1083,2023-08-17,334,296
1900,500,2023-08-17,334,214
1901,273,2023-08-17,334,227
1902,478,2023-08-17,334,264
1903,419,2023-08-17,334,222
1904,14200,2023-08-17,167,333
1905,16000,2023-08-17,167,346
1906,1500,2023-08-17,124,333
1907,14010,2023-08-17,115,229
1908,53870,2023-08-17,115,214
1909,5,2023-08-17,273,216
1910,14560,2023-08-17,273,213
1911,4421,2023-08-17,273,336
1912,8008,2023-08-17,273,337
1913,6552,2023-08-17,273,217
1914,7690,2023-08-17,273,230
1915,237,2023-08-17,277,294
1916,206,2023-08-17,277,336
1917,211,2023-08-17,277,221
1918,157,2023-08-17,277,214
1919,88,2023-08-17,277,227
1920,150,2023-08-17,277,264
1921,132,2023-08-17,277,222
1922,373,2023-08-17,277,337
1923,305,2023-08-17,277,217
1924,229,2023-08-17,277,230
1925,5000,2023-08-17,122,294
1926,8930,2023-08-17,122,228
1927,7770,2023-08-17,122,214
1928,980,2023-08-17,270,294
1929,850,2023-08-17,270,336
1930,646,2023-08-17,267,294
1931,2800,2023-08-17,271,294
1932,8000,2023-08-17,271,213
1933,1742,2023-08-17,284,294
1934,4977,2023-08-17,284,213
1935,2850,2023-08-17,284,230
1936,147551,2023-08-17,299,228
1937,54870,2023-08-17,299,217
1938,82416,2023-08-17,299,232
1939,97052,2023-08-17,299,225
1940,37790,2023-08-17,29,228
1941,1,2023-08-17,29,230
1942,10500,2023-08-17,29,212
1943,1,2023-08-17,96,228
1944,973,2023-08-17,96,223
1945,4979,2023-08-17,96,346
1946,10562,2023-08-17,96,211
1947,389,2023-08-17,79,228
1948,2669,2023-08-17,100,228
1949,3117,2023-08-17,100,221
1950,17,2023-08-17,100,230
1951,1927,2023-08-17,106,228
1952,2280,2023-08-17,106,338
1953,7708,2023-08-17,106,225
1954,2847,2023-08-17,97,228
1955,5,2023-08-17,97,230
1956,3510,2023-08-17,99,228
1957,16579,2023-08-17,99,232
1958,11135,2023-08-17,99,225
1959,207000,2023-08-17,225,228
1960,304800,2023-08-17,225,233
1961,250000,2023-08-17,225,227
1962,259520,2023-08-17,225,230
1963,488980,2023-08-17,225,219
1964,1717379,2023-08-17,225,212
1965,74314,2023-08-17,232,228
1966,54866,2023-08-17,232,312
1967,115409,2023-08-17,232,338
1968,119822,2023-08-17,232,217
1969,100000,2023-08-17,214,228
1970,100000,2023-08-17,214,223
1971,4000000,2023-08-17,214,215
1972,1000000,2023-08-17,214,217
1973,85000,2023-08-17,224,228
1974,1000000,2023-08-17,224,213
1975,1000000,2023-08-17,224,296
1976,229067,2023-08-17,224,338
1977,923600,2023-08-17,224,225
1978,3000,2023-08-17,194,228
1979,27500,2023-08-17,175,312
1980,33475,2023-08-17,297,312
1981,49286,2023-08-17,297,215
1982,6,2023-08-17,297,227
1983,22859,2023-08-17,297,211
1984,20677,2023-08-17,297,225
1985,57671,2023-08-17,233,312
1986,195740,2023-08-17,233,217
1987,425000,2023-08-17,233,211
1988,74100,2023-08-17,233,219
1989,11700,2023-08-17,46,226
1990,11108,2023-08-17,46,223
1991,1,2023-08-17,50,226
1992,35000,2023-08-17,173,226
1993,35000,2023-08-17,173,223
1994,15358,2023-08-17,252,226
1995,15620,2023-08-17,252,223
1996,25350,2023-08-17,257,226
1997,16940,2023-08-17,257,223
1998,2,2023-08-17,257,264
1999,30500,2023-08-17,166,226
2000,31500,2023-08-17,166,223
2001,28028,2023-08-17,166,225
2002,85,2023-08-17,212,226
2003,50000,2023-08-17,212,223
2004,134030,2023-08-17,212,213
2005,4132,2023-08-17,212,338
2006,436330,2023-08-17,212,217
2007,884,2023-08-17,87,223
2008,2955,2023-08-17,82,223
2009,1642,2023-08-17,82,214
2010,12316,2023-08-17,82,211
2011,2254,2023-08-17,82,225
2012,52999,2023-08-17,204,313
2013,13880,2023-08-17,204,213
2014,1500,2023-08-17,204,346
2015,113720,2023-08-17,215,213
2016,1468090,2023-08-17,215,227
2017,1468090,2023-08-17,215,222
2018,11100,2023-08-17,215,338
2019,843484,2023-08-17,215,217
2020,205810,2023-08-17,215,232
2021,63101,2023-08-17,126,296
2022,16877,2023-08-17,126,232
2023,14337,2023-08-17,126,230
2024,14180,2023-08-17,95,336
2025,11317,2023-08-17,95,221
2026,108652,2023-08-17,168,336
2027,18140,2023-08-17,168,346
2028,123385,2023-08-17,168,212
2029,19913,2023-08-17,180,336
2030,3045,2023-08-17,180,337
2031,1865,2023-08-17,180,347
2032,12286,2023-08-17,74,233
2033,17027,2023-08-17,74,217
2034,6673,2023-08-17,74,232
2035,5191,2023-08-17,74,211
2036,2842,2023-08-17,74,225
2037,250000,2023-08-17,223,233
2038,500000,2023-08-17,223,227
2039,513487,2023-08-17,223,225
2040,1000000,2023-08-17,340,233
2041,10965,2023-08-17,93,221
2042,65171,2023-08-17,116,214
2043,579,2023-08-17,303,214
2044,10858,2023-08-17,69,227
2045,2898,2023-08-17,69,338
2046,100000,2023-08-17,218,227
2047,190060,2023-08-17,218,232
2048,66982,2023-08-17,28,338
2049,324124,2023-08-17,169,338
2050,3000,2023-08-17,169,346
2051,1130,2023-08-17,169,225
2052,71329,2023-08-17,178,338
2053,7259,2023-08-17,300,338
2054,142918,2023-08-17,229,338
2055,239000,2023-08-17,229,232
2056,185200,2023-08-17,229,211
2057,615700,2023-08-17,229,225
2058,426848,2023-08-17,229,212
2059,134916,2023-08-17,226,338
2060,172470,2023-08-17,226,232
2061,1025435,2023-08-17,226,230
2062,131745,2023-08-17,230,338
2063,722,2023-08-17,44,337
2064,1000000,2023-08-17,234,337
2065,4960,2023-08-17,262,337
2066,17458,2023-08-17,262,347
2067,3754,2023-08-17,157,337
2068,1755,2023-08-17,157,217
2069,2165,2023-08-17,157,347
2070,5765,2023-08-17,205,337
2071,13146,2023-08-17,205,347
2072,3400,2023-08-17,205,225
2073,1000,2023-08-17,206,217
2074,542835,2023-08-17,222,217
2075,1381940,2023-08-17,222,225
2076,495502,2023-08-17,222,219
2077,9686,2023-08-17,136,347
2078,7942,2023-08-17,35,346
2079,8995,2023-08-17,35,225
2080,4250,2023-08-17,56,346
2081,8727,2023-08-17,177,346
2082,10000,2023-08-17,177,211
2083,5000,2023-08-17,154,346
2084,23276,2023-08-17,154,212
2085,2000,2023-08-17,207,346
2086,2000,2023-08-17,207,225
2087,31719,2023-08-17,184,232
2088,22225,2023-08-17,184,211
2089,42208,2023-08-17,184,225
2090,17238,2023-08-17,184,230
2091,2821,2023-08-17,200,232
2092,2331,2023-08-17,200,225
2093,150000,2023-08-17,228,232
2094,933110,2023-08-17,228,225
2095,3452,2023-08-17,77,225
2096,10000,2023-08-17,163,225
2097,550,2023-08-17,140,230
2098,2866,2023-08-17,72,212
